C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_56_156.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_56_156.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_56_156.jpg, -0.4205826, 0, 0, 16.80034
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_56_256.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_56_256.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_56_256.jpg, -0.1200219, 0, 0, 16.11468
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_56_360.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_56_360.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_56_360.jpg, -0.159351, 0, 0, 16.47944
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_56_458.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_56_458.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_56_458.jpg, -0.382217, 0, 0, 15.73165
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_56_563.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_56_563.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_56_563.jpg, -0.07536748, 0, 0, 16.12868
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_56_661.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_56_661.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_56_661.jpg, 0, 0, 0, 15.42758
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_56_772.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_56_772.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_56_772.jpg, 0, 0, 0, 15.2449
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_56_878.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_56_878.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_56_878.jpg, 0, 0, 0, 15.61796
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_56_984.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_56_984.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_56_984.jpg, -0.1399821, 0, 0, 14.93558
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_57_086.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_57_086.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_57_086.jpg, -0.2569971, 0, 0, 15.23612
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_57_198.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_57_198.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_57_198.jpg, 0, 0, 0, 15.05516
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_57_307.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_57_307.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_57_307.jpg, 0, 0, 0, 14.39927
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_57_413.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_57_413.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_57_413.jpg, -0.0780054, 0, 0, 14.19058
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_57_523.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_57_523.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_57_523.jpg, -0.402201, 0, 0, 14.49339
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_57_628.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_57_628.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_57_628.jpg, -0.1133589, 0, 0, 13.81381
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_57_739.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_57_739.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_57_739.jpg, -0.1131834, 0, 0, 13.62563
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_57_841.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_57_841.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_57_841.jpg, -0.420945, 0, 0, 13.94598
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_57_941.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_57_941.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_57_941.jpg, -0.6952665, 0, 0, 13.14915
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_58_043.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_58_043.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_58_043.jpg, -0.7510403, 0, 0, 13.38313
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_58_148.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_58_148.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_58_148.jpg, -0.4408298, 0, 0, 12.79483
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_58_263.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_58_263.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_58_263.jpg, -0.06618439, 0, 0, 12.65083
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_58_364.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_58_364.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_58_364.jpg, 0, 0, 0, 13.0244
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_58_467.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_58_467.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_58_467.jpg, 0, 0, 0, 12.43098
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_58_571.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_58_571.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_58_571.jpg, 0, 0, 0, 12.27208
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_58_675.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_58_675.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_58_675.jpg, 0, 0, 0, 12.50182
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_58_782.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_58_782.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_58_782.jpg, 0, 0, 0, 12.01147
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_58_889.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_58_889.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_58_889.jpg, 0, 0, 0, 12.30556
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_59_003.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_59_003.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_59_003.jpg, 0, 0.3797661, 0, 12.51112
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_59_113.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_59_113.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_59_113.jpg, 0, 0.7138596, 0, 12.86903
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_59_226.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_59_226.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_59_226.jpg, 0, 1, 0, 13.80931
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_59_334.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_59_334.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_59_334.jpg, 0, 1, 0, 15.11673
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_59_442.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_59_442.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_59_442.jpg, 0, 1, 0, 16.37675
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_59_549.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_59_549.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_59_549.jpg, -0.030996, 0.7212745, 0, 16.99455
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_59_656.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_59_656.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_59_656.jpg, -0.3960819, 0.3561886, 0, 17.37576
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_59_763.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_59_763.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_59_763.jpg, -0.07699379, 0.03710047, 0, 17.83516
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_59_864.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_59_864.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_59_864.jpg, 0, 0, 0, 17.14818
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_44_59_976.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_44_59_976.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_44_59_976.jpg, 0, 0, 0, 16.92885
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_00_076.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_00_076.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_00_076.jpg, 0, 0, 0, 17.29025
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_00_184.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_00_184.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_00_184.jpg, 0, 0, 0, 16.57798
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_00_296.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_00_296.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_00_296.jpg, 0, 0, 0, 16.37263
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_00_401.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_00_401.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_00_401.jpg, -0.2818923, 0, 0, 16.69912
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_00_504.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_00_504.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_00_504.jpg, -0.5924845, 0, 0, 15.90516
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_00_617.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_00_617.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_00_617.jpg, -0.285052, 0, 0, 15.6923
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_00_722.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_00_722.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_00_722.jpg, -0.005103108, 0, 0, 16.02759
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_00_834.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_00_834.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_00_834.jpg, 0, 0, 0, 15.83915
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_00_932.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_00_932.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_00_932.jpg, 0, 0.0690306, 0, 15.14618
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_01_040.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_01_040.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_01_040.jpg, 0, 0.3633663, 0, 15.74743
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_01_143.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_01_143.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_01_143.jpg, 0, 0.6955515, 0, 15.8901
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_01_252.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_01_252.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_01_252.jpg, 0, 1, 0, 17.07411
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_01_357.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_01_357.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_01_357.jpg, 0, 1, 0, 18.3216
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_01_458.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_01_458.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_01_458.jpg, 0, 1, 0, 19.19237
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_01_560.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_01_560.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_01_560.jpg, 0, 0.9355033, 0, 20.33133
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_01_661.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_01_661.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_01_661.jpg, 0, 0.6649215, 0, 20.95236
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_01_773.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_01_773.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_01_773.jpg, 0, 0.2980239, 0, 21.31406
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_01_881.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_01_881.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_01_881.jpg, -0.1529022, 0.002930429, 0, 21.44558
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_01_996.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_01_996.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_01_996.jpg, -0.1237485, 0, 0, 21.1437
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_02_101.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_02_101.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_02_101.jpg, 0, 0, 0, 20.6199
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_02_213.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_02_213.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_02_213.jpg, 0, 0, 0, 20.36141
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_02_314.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_02_314.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_02_314.jpg, 0, 0, 0, 20.47763
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_02_417.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_02_417.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_02_417.jpg, 0, 0, 0, 19.93929
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_02_527.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_02_527.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_02_527.jpg, -0.295452, 0, 0, 20.02789
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_02_627.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_02_627.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_02_627.jpg, -0.5978408, 0, 0, 19.34874
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_02_745.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_02_745.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_02_745.jpg, -0.2113143, 0, 0, 19.03884
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_02_856.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_02_856.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_02_856.jpg, 0, 0, 0, 18.76745
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_02_966.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_02_966.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_02_966.jpg, 0, 0, 0, 19.00441
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_03_068.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_03_068.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_03_068.jpg, 0, 0, 0, 18.34757
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_03_176.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_03_176.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_03_176.jpg, 0, 0.0357603, 0, 18.1144
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_03_283.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_03_283.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_03_283.jpg, 0, 0.3273675, 0, 18.63303
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_03_397.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_03_397.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_03_397.jpg, 0, 0.6985322, 0, 19.14659
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_03_512.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_03_512.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_03_512.jpg, 0, 1, 0, 20.16353
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_03_619.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_03_619.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_03_619.jpg, 0, 1, 0, 21.06634
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_03_733.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_03_733.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_03_733.jpg, -0.0842961, 0.6575563, 0, 21.9784
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_03_834.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_03_834.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_03_834.jpg, -0.3856308, 0.3562216, 0, 22.33123
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_03_942.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_03_942.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_03_942.jpg, -0.6761459, 0.06570641, 0, 22.02162
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_04_047.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_04_047.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_04_047.jpg, -0.3619176, 0, 0, 21.86677
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_04_152.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_04_152.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_04_152.jpg, -0.009623945, 0, 0, 21.62725
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_04_256.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_04_256.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_04_256.jpg, 0, 0, 0, 21.23191
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2024_10_23_08_45_04_362.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2024_10_23_08_45_04_362.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2024_10_23_08_45_04_362.jpg, 0, 0, 0, 21.18967
